Crime_ID,Date,Time,Time_Slot,Area,Police_Station,Latitude,Longitude,Crime_Type,Street_Lighting_Score,Crowd_Density,Nearby_Police_km,Nearby_Hospital_km,Known_Dark_Spot,Risk_Score,Risk_Level,Area_Risk_Priority,
NAG2025_0530,2025-11-10,05:31,Night,Ajni,Ajni,21.12708,79.07975,Kidnapping,10,High,4.84,2.43,FALSE,33,Low,11,
NAG2025_0531,2025-06-14,15:46,Afternoon,Lashkaribagh,Lashkaribagh,21.16423,79.10142,Stalking,2,Low,3.73,1.24,FALSE,85,High,20,
NAG2025_0532,2025-08-20,18:13,Evening,Yashodhara Nagar,Yashodhara Nagar,21.18087,79.12337,Domestic Violence,3,Low,2.47,1.47,FALSE,82,High,4,
NAG2025_0533,2025-03-18,01:37,Night,Mahal,Mahal,21.14129,79.11381,Molestation,7,Medium,4.67,2.34,TRUE,90,High,6,
NAG2025_0534,2025-01-30,18:37,Evening,Seminary Hills,Seminary Hills,21.1669,79.05424,Assault,2,High,3.87,0.82,FALSE,76,High,27,
NAG2025_0535,2025-03-03,03:24,Night,Gittikhadan,Gittikhadan,21.17462,79.05426,Sexual Harassment,8,Medium,2.14,1.42,FALSE,69,High,15,
NAG2025_0536,2025-04-05,07:34,Morning,Nandanvan,Nandanvan,21.13541,79.12833,Domestic Violence,8,Medium,0.44,1.54,FALSE,59,Medium,23,
NAG2025_0537,2025-08-17,22:16,Night,Mahal,Mahal,21.13928,79.11453,Molestation,4,High,0.53,1.13,FALSE,90,High,6,
NAG2025_0538,2025-08-29,08:02,Morning,Wardha Road,Wardha Road,21.10434,79.06861,Sexual Harassment,7,Low,3.09,2.37,FALSE,60,Medium,29,
NAG2025_0539,2025-09-04,08:46,Morning,Mahalaxmi Nagar,Mahalaxmi Nagar,21.09971,79.11902,Domestic Violence,8,Medium,4.25,1.63,FALSE,38,Low,9,
NAG2025_0540,2025-08-01,19:40,Evening,Mahalaxmi Nagar,Mahalaxmi Nagar,21.10205,79.1172,Eve Teasing,6,Medium,0.87,2.99,FALSE,72,High,9,
NAG2025_0541,2025-04-23,18:07,Evening,Hingna,Hingna,21.07223,79.02944,Molestation,2,Medium,1.72,2.77,TRUE,97,High,7,
NAG2025_0542,2025-03-05,05:11,Night,Lashkaribagh,Lashkaribagh,21.16783,79.10448,Stalking,2,High,3.56,4.77,TRUE,89,High,20,
NAG2025_0543,2025-07-12,02:12,Night,Sadar,Sadar,21.16226,79.07556,Domestic Violence,7,Low,3.39,4.27,FALSE,85,High,26,
NAG2025_0544,2025-10-09,13:10,Afternoon,Hudkeshwar,Hudkeshwar,21.08629,79.13192,Assault,10,Medium,3.57,4.15,FALSE,29,Low,1,
NAG2025_0545,2025-02-11,03:02,Night,Ganeshpeth,Ganeshpeth,21.13572,79.09397,Sexual Harassment,3,Low,4.38,3.85,FALSE,98,High,14,
NAG2025_0546,2025-12-18,00:40,Night,Imamwada,Imamwada,21.13728,79.09301,Stalking,10,Medium,0.65,1.11,FALSE,65,Medium,16,
NAG2025_0547,2025-03-14,00:16,Night,Ganeshpeth,Ganeshpeth,21.14318,79.09633,Kidnapping,1,High,1.57,3.14,TRUE,100,High,14,
NAG2025_0548,2025-08-05,18:58,Evening,Beltarodi,Beltarodi,21.07309,79.07885,Eve Teasing,4,Low,2.32,3.5,TRUE,100,High,2,
NAG2025_0549,2025-07-31,18:27,Evening,Sitabuldi,Sitabuldi,21.13886,79.08619,Eve Teasing,7,Low,1.47,4.46,FALSE,70,High,5,
NAG2025_0550,2025-03-17,16:07,Afternoon,Beltarodi,Beltarodi,21.07127,79.07674,Assault,10,Medium,4.21,2.12,FALSE,35,Low,2,
NAG2025_0551,2025-02-16,12:37,Afternoon,Hudkeshwar,Hudkeshwar,21.09362,79.12812,Molestation,10,Medium,2.06,2.14,FALSE,34,Low,1,
NAG2025_0552,2025-05-22,21:29,Night,Panchpaoli,Panchpaoli,21.14947,79.09358,Stalking,7,High,2.07,0.43,FALSE,55,Medium,24,
NAG2025_0553,2025-08-25,11:31,Morning,Panchpaoli,Panchpaoli,21.15285,79.09592,Stalking,4,Medium,3.34,3.49,FALSE,72,High,24,
NAG2025_0554,2025-10-30,14:15,Afternoon,Pratap Nagar,Pratap Nagar,21.12131,79.05341,Domestic Violence,3,Low,2.59,4.76,FALSE,77,High,25,
NAG2025_0555,2025-12-30,05:40,Night,Lakadganj,Lakadganj,21.15367,79.11383,Eve Teasing,9,Medium,3.1,3.17,FALSE,55,Medium,19,
NAG2025_0556,2025-12-19,13:28,Afternoon,Jaripatka,Jaripatka,21.17877,79.08864,Kidnapping,5,Medium,4.98,4.23,TRUE,73,High,17,
NAG2025_0557,2025-06-18,06:37,Morning,Beltarodi,Beltarodi,21.07153,79.08056,Sexual Harassment,1,Medium,3.2,2.24,TRUE,100,High,2,
NAG2025_0558,2025-02-02,11:54,Morning,Manewada,Manewada,21.09218,79.10937,Assault,5,Low,1.35,3.56,FALSE,81,High,22,
NAG2025_0559,2025-08-12,19:27,Evening,Pratap Nagar,Pratap Nagar,21.11894,79.05352,Domestic Violence,6,Medium,4.45,1.56,FALSE,57,Medium,25,
NAG2025_0560,2025-01-22,09:19,Morning,Mahal,Mahal,21.14282,79.11239,Molestation,5,High,4.56,2.2,FALSE,46,Medium,6,
NAG2025_0561,2025-11-30,00:59,Night,Kotwali,Kotwali,21.14432,79.10747,Assault,4,Low,3.43,2.47,FALSE,92,High,18,
NAG2025_0562,2025-12-11,11:04,Morning,Mahal,Mahal,21.1414,79.11562,Domestic Violence,2,Medium,1.42,0.75,FALSE,76,High,6,
NAG2025_0563,2025-11-11,15:20,Afternoon,Telangkhedi,Telangkhedi,21.16218,79.04472,Stalking,2,Low,4.76,2.42,FALSE,87,High,10,
NAG2025_0564,2025-08-02,07:06,Morning,Beltarodi,Beltarodi,21.07741,79.07409,Molestation,7,Low,3.94,1.72,FALSE,62,Medium,2,
NAG2025_0565,2025-08-22,02:19,Night,Hingna,Hingna,21.06832,79.0285,Eve Teasing,8,Low,0.97,4.89,FALSE,74,High,7,
NAG2025_0566,2025-12-13,18:06,Evening,Hudkeshwar,Hudkeshwar,21.08734,79.1261,Stalking,9,Medium,1.09,2.41,TRUE,80,High,1,
NAG2025_0567,2025-02-03,18:29,Evening,Mahalaxmi Nagar,Mahalaxmi Nagar,21.09581,79.12261,Eve Teasing,1,High,4.89,2.94,TRUE,89,High,9,
NAG2025_0568,2025-09-23,04:07,Night,Beltarodi,Beltarodi,21.07721,79.07739,Kidnapping,6,High,4.0,1.82,TRUE,86,High,2,
NAG2025_0569,2025-07-22,15:38,Afternoon,Yashodhara Nagar,Yashodhara Nagar,21.18181,79.12221,Molestation,9,Medium,1.62,3.4,TRUE,67,Medium,4,
NAG2025_0570,2025-11-21,04:11,Night,Ajni,Ajni,21.12849,79.07944,Eve Teasing,9,Low,4.26,0.23,FALSE,74,High,11,
NAG2025_0571,2025-03-22,20:10,Evening,Besa,Besa,21.08641,79.09039,Molestation,7,Medium,3.41,1.02,FALSE,58,Medium,12,
NAG2025_0572,2025-12-18,01:36,Night,Ajni,Ajni,21.12539,79.08511,Stalking,5,Low,3.69,3.12,FALSE,95,High,11,
NAG2025_0573,2025-11-06,16:33,Afternoon,Sadar,Sadar,21.16025,79.07015,Eve Teasing,9,High,4.49,2.24,FALSE,30,Low,26,
NAG2025_0574,2025-05-16,01:55,Night,Hudkeshwar,Hudkeshwar,21.08872,79.13047,Assault,5,Medium,3.53,3.18,TRUE,90,High,1,
NAG2025_0575,2025-03-27,08:13,Morning,Sitabuldi,Sitabuldi,21.13927,79.08606,Kidnapping,9,High,4.66,2.12,FALSE,26,Low,5,
NAG2025_0576,2025-10-05,17:00,Evening,Dharampeth,Dharampeth,21.14005,79.06157,Eve Teasing,7,Medium,0.98,1.89,FALSE,71,High,13,
NAG2025_0577,2025-07-04,15:21,Afternoon,Panchpaoli,Panchpaoli,21.15291,79.08976,Eve Teasing,3,Medium,0.93,3.55,FALSE,85,High,24,
NAG2025_0578,2025-08-12,11:38,Morning,Mahalaxmi Nagar,Mahalaxmi Nagar,21.0964,79.12365,Molestation,6,Medium,0.36,3.49,FALSE,68,High,9,
NAG2025_0579,2025-07-04,22:42,Night,Mahal,Mahal,21.14008,79.11274,Sexual Harassment,8,Medium,1.26,2.35,FALSE,62,Medium,6,
NAG2025_0580,2025-04-23,14:54,Afternoon,Mahalaxmi Nagar,Mahalaxmi Nagar,21.09603,79.12157,Molestation,7,High,2.92,1.35,FALSE,42,Medium,9,
NAG2025_0581,2025-11-12,08:58,Morning,Sadar,Sadar,21.16105,79.07681,Eve Teasing,3,Low,2.56,1.78,FALSE,75,High,26,
NAG2025_0582,2025-01-18,18:03,Evening,Sitabuldi,Sitabuldi,21.13831,79.08423,Assault,3,Medium,2.04,2.04,FALSE,87,High,5,
NAG2025_0583,2025-09-11,12:36,Afternoon,MIHAN,MIHAN,21.06318,79.02143,Eve Teasing,4,Low,3.93,4.69,FALSE,75,High,21,
NAG2025_0584,2025-02-16,06:36,Morning,Imamwada,Imamwada,21.13148,79.08543,Domestic Violence,9,Medium,4.58,1.94,FALSE,35,Low,16,
NAG2025_0585,2025-12-24,00:38,Night,Panchpaoli,Panchpaoli,21.15671,79.09741,Stalking,8,High,2.72,1.12,FALSE,62,Medium,24,
NAG2025_0586,2025-01-31,17:29,Evening,Yashodhara Nagar,Yashodhara Nagar,21.18515,79.12395,Domestic Violence,10,Low,4.49,2.63,FALSE,49,Medium,4,
NAG2025_0587,2025-06-25,05:14,Night,Kalamna,Kalamna,21.15727,79.1434,Kidnapping,4,High,3.92,1.46,TRUE,95,High,3,
NAG2025_0588,2025-11-08,16:49,Afternoon,Ajni,Ajni,21.13075,79.0789,Eve Teasing,5,High,3.46,4.49,FALSE,38,Low,11,
NAG2025_0589,2025-09-24,11:47,Morning,Sadar,Sadar,21.15923,79.0726,Molestation,7,High,1.63,3.22,FALSE,36,Low,26,
NAG2025_0590,2025-03-09,20:34,Evening,Dharampeth,Dharampeth,21.13896,79.06371,Assault,7,Medium,0.37,2.27,FALSE,79,High,13,
NAG2025_0591,2025-06-03,14:42,Afternoon,Hudkeshwar,Hudkeshwar,21.09415,79.12996,Eve Teasing,5,Medium,3.3,4.95,FALSE,61,Medium,1,
NAG2025_0592,2025-02-14,09:27,Morning,Sadar,Sadar,21.16346,79.0759,Assault,3,High,4.01,4.77,FALSE,51,Medium,26,
NAG2025_0593,2025-04-07,13:38,Afternoon,Lakadganj,Lakadganj,21.14924,79.11665,Molestation,9,High,0.35,3.92,FALSE,43,Medium,19,
NAG2025_0594,2025-10-26,01:07,Night,Telangkhedi,Telangkhedi,21.1591,79.05276,Molestation,10,Medium,1.31,3.62,TRUE,77,High,10,
NAG2025_0595,2025-09-30,04:22,Night,Kalamna,Kalamna,21.15812,79.13676,Domestic Violence,3,High,3.08,0.58,FALSE,69,High,3,
NAG2025_0596,2025-08-17,07:18,Morning,Ajni,Ajni,21.12567,79.08275,Domestic Violence,7,High,0.56,0.79,FALSE,41,Low,11,
NAG2025_0597,2025-09-27,13:12,Afternoon,Ajni,Ajni,21.12813,79.07983,Eve Teasing,3,High,0.24,0.51,FALSE,69,High,11,
NAG2025_0598,2025-05-07,01:21,Night,Wathoda,Wathoda,21.1338,79.13394,Molestation,5,Medium,3.57,2.83,FALSE,71,High,30,
NAG2025_0599,2025-05-21,05:25,Night,Beltarodi,Beltarodi,21.07298,79.08219,Sexual Harassment,2,Low,4.62,2.11,FALSE,100,High,2,
NAG2025_0600,2025-03-09,05:01,Night,Sitabuldi,Sitabuldi,21.13963,79.08911,Stalking,10,Medium,0.9,2.08,TRUE,86,High,5,
NAG2025_0601,2025-12-25,04:00,Night,Sitabuldi,Sitabuldi,21.14007,79.08566,Assault,5,Medium,1.06,4.6,FALSE,80,High,5,
NAG2025_0602,2025-02-24,07:48,Morning,Dharampeth,Dharampeth,21.14344,79.06086,Stalking,7,Low,0.73,0.2,FALSE,69,High,13,
NAG2025_0603,2025-12-11,04:26,Night,Besa,Besa,21.08706,79.09415,Sexual Harassment,5,Medium,2.08,3.53,FALSE,83,High,12,
NAG2025_0604,2025-07-02,17:41,Evening,Lakadganj,Lakadganj,21.15001,79.11768,Domestic Violence,10,Low,3.99,3.13,FALSE,62,Medium,19,
NAG2025_0605,2025-09-11,03:45,Night,Kotwali,Kotwali,21.14383,79.11178,Stalking,4,Low,3.68,4.31,FALSE,97,High,18,
NAG2025_0606,2025-02-01,09:15,Morning,Telangkhedi,Telangkhedi,21.15837,79.04762,Stalking,9,High,0.49,2.15,FALSE,49,Medium,10,
NAG2025_0607,2025-09-21,19:35,Evening,Lakadganj,Lakadganj,21.15541,79.11323,Sexual Harassment,2,High,2.83,1.25,FALSE,69,High,19,
NAG2025_0608,2025-09-08,07:03,Morning,Nandanvan,Nandanvan,21.13636,79.12747,Molestation,5,Medium,1.52,0.93,FALSE,59,Medium,23,
NAG2025_0609,2025-09-24,18:38,Evening,Ajni,Ajni,21.12777,79.07906,Sexual Harassment,5,Medium,4.43,3.02,FALSE,59,Medium,11,
NAG2025_0610,2025-02-02,04:41,Night,Jaripatka,Jaripatka,21.18035,79.08629,Kidnapping,4,Medium,2.85,0.85,FALSE,74,High,17,
NAG2025_0611,2025-10-26,07:32,Morning,Nandanvan,Nandanvan,21.13977,79.12597,Eve Teasing,4,Medium,3.29,0.6,FALSE,68,High,23,
NAG2025_0612,2025-09-07,11:07,Morning,Beltarodi,Beltarodi,21.07897,79.08009,Stalking,3,Low,4.17,1.87,FALSE,74,High,2,
NAG2025_0613,2025-08-19,18:43,Evening,Manewada,Manewada,21.09449,79.10843,Stalking,5,Medium,0.7,4.77,FALSE,74,High,22,
NAG2025_0614,2025-09-16,00:40,Night,Kalamna,Kalamna,21.1585,79.14127,Domestic Violence,10,Low,1.15,2.42,TRUE,90,High,3,
NAG2025_0615,2025-01-19,14:18,Afternoon,Panchpaoli,Panchpaoli,21.14929,79.09078,Sexual Harassment,3,Medium,5.0,1.79,FALSE,70,High,24,
NAG2025_0616,2025-05-07,12:29,Afternoon,Panchpaoli,Panchpaoli,21.15441,79.0928,Eve Teasing,5,Medium,2.83,3.66,FALSE,55,Medium,24,
NAG2025_0617,2025-09-25,09:49,Morning,Sitabuldi,Sitabuldi,21.14365,79.09183,Eve Teasing,2,Low,1.78,1.83,FALSE,93,High,5,
NAG2025_0618,2025-01-21,09:21,Morning,Lakadganj,Lakadganj,21.1509,79.11901,Stalking,9,Low,1.07,4.99,TRUE,76,High,19,
NAG2025_0619,2025-04-11,12:21,Afternoon,Mahal,Mahal,21.14562,79.10865,Eve Teasing,7,High,0.9,1.35,FALSE,47,Medium,6,
NAG2025_0620,2025-05-03,10:06,Morning,Beltarodi,Beltarodi,21.07206,79.08042,Domestic Violence,7,High,0.47,3.79,FALSE,47,Medium,2,
NAG2025_0621,2025-09-02,09:54,Morning,Kalamna,Kalamna,21.15189,79.1443,Molestation,1,Medium,3.9,3.77,TRUE,89,High,3,
NAG2025_0622,2025-04-15,11:34,Morning,Kalamna,Kalamna,21.15327,79.13812,Domestic Violence,5,High,1.17,0.43,FALSE,59,Medium,3,
NAG2025_0623,2025-03-23,17:16,Evening,Telangkhedi,Telangkhedi,21.16125,79.05083,Molestation,7,High,1.86,2.2,FALSE,59,Medium,10,
NAG2025_0624,2025-05-17,18:04,Evening,Kalamna,Kalamna,21.15342,79.14068,Molestation,4,Medium,1.16,0.23,FALSE,84,High,3,
NAG2025_0625,2025-07-11,06:18,Morning,Mahal,Mahal,21.14665,79.11557,Domestic Violence,1,Low,4.88,1.94,FALSE,90,High,6,
NAG2025_0626,2025-02-13,20:26,Evening,Manewada,Manewada,21.09242,79.10329,Stalking,3,Low,2.06,2.85,FALSE,89,High,22,
NAG2025_0627,2025-01-28,08:21,Morning,Mahal,Mahal,21.1445,79.1143,Stalking,4,High,0.23,1.15,FALSE,62,Medium,6,
NAG2025_0628,2025-09-06,20:23,Evening,Dharampeth,Dharampeth,21.13779,79.06682,Eve Teasing,1,Low,2.5,1.37,FALSE,100,High,13,
NAG2025_0629,2025-07-06,20:59,Evening,Pratap Nagar,Pratap Nagar,21.11535,79.05389,Kidnapping,2,Medium,4.54,0.72,TRUE,92,High,25,
NAG2025_0630,2025-04-28,08:41,Morning,MIHAN,MIHAN,21.05706,79.01603,Kidnapping,6,Low,0.42,3.74,FALSE,76,High,21,
NAG2025_0631,2025-08-27,12:41,Afternoon,Pratap Nagar,Pratap Nagar,21.11497,79.0534,Eve Teasing,1,High,1.55,2.16,TRUE,95,High,25,
NAG2025_0632,2025-12-24,12:37,Afternoon,Hudkeshwar,Hudkeshwar,21.09522,79.12963,Eve Teasing,1,Low,1.02,4.06,TRUE,100,High,1,
NAG2025_0633,2025-04-20,01:14,Night,Sitabuldi,Sitabuldi,21.14459,79.08572,Stalking,2,Medium,3.17,3.14,TRUE,100,High,5,
NAG2025_0634,2025-11-25,08:35,Morning,Pratap Nagar,Pratap Nagar,21.11224,79.05915,Kidnapping,3,Medium,4.46,1.53,FALSE,61,Medium,25,
NAG2025_0635,2025-03-02,22:56,Night,Pardi,Pardi,21.13989,79.15735,Eve Teasing,10,Medium,3.88,3.65,FALSE,47,Medium,8,
NAG2025_0636,2025-10-13,13:54,Afternoon,Kotwali,Kotwali,21.14696,79.10471,Assault,6,Medium,4.51,4.95,FALSE,51,Medium,18,
NAG2025_0637,2025-01-19,04:46,Night,Mahalaxmi Nagar,Mahalaxmi Nagar,21.09915,79.12115,Eve Teasing,2,Medium,1.63,2.8,TRUE,100,High,9,
NAG2025_0638,2025-02-11,14:28,Afternoon,Nandanvan,Nandanvan,21.13998,79.12638,Domestic Violence,7,Low,0.42,3.19,TRUE,98,High,23,
NAG2025_0639,2025-03-23,19:17,Evening,Pardi,Pardi,21.14585,79.15724,Assault,2,High,1.14,2.27,FALSE,82,High,8,
NAG2025_0640,2025-11-22,06:15,Morning,Panchpaoli,Panchpaoli,21.15727,79.0916,Sexual Harassment,8,High,2.76,3.39,FALSE,40,Low,24,
NAG2025_0641,2025-05-17,02:21,Night,Sitabuldi,Sitabuldi,21.14481,79.08875,Kidnapping,3,Medium,4.3,2.72,FALSE,86,High,5,
NAG2025_0642,2025-08-25,12:19,Afternoon,Beltarodi,Beltarodi,21.07688,79.07779,Eve Teasing,6,High,4.52,3.26,TRUE,58,Medium,2,
NAG2025_0643,2025-03-23,03:49,Night,Beltarodi,Beltarodi,21.07563,79.07317,Eve Teasing,9,Medium,2.93,2.66,TRUE,82,High,2,
NAG2025_0644,2025-03-13,20:47,Evening,Pratap Nagar,Pratap Nagar,21.11946,79.05197,Sexual Harassment,4,Low,1.78,1.06,FALSE,95,High,25,
NAG2025_0645,2025-09-16,14:48,Afternoon,Hudkeshwar,Hudkeshwar,21.09492,79.12474,Domestic Violence,8,High,0.27,4.86,TRUE,76,High,1,
NAG2025_0646,2025-06-25,02:07,Night,Kalamna,Kalamna,21.15733,79.13755,Stalking,5,High,0.31,1.35,FALSE,75,High,3,
NAG2025_0647,2025-12-07,05:32,Night,Mahal,Mahal,21.14043,79.11412,Domestic Violence,10,Medium,4.96,2.66,FALSE,59,Medium,6,
NAG2025_0648,2025-09-17,18:33,Evening,Kalamna,Kalamna,21.15736,79.13967,Molestation,8,High,1.99,0.9,FALSE,54,Medium,3,
NAG2025_0649,2025-03-13,12:57,Afternoon,Kalamna,Kalamna,21.15907,79.1428,Assault,9,High,1.06,3.96,TRUE,58,Medium,3,
NAG2025_0650,2025-09-29,14:42,Afternoon,Sadar,Sadar,21.15837,79.07683,Eve Teasing,8,Medium,2.38,0.77,FALSE,56,Medium,26,
NAG2025_0651,2025-12-01,23:32,Night,Besa,Besa,21.09025,79.08708,Domestic Violence,1,Low,1.09,1.52,FALSE,100,High,12,
NAG2025_0652,2025-09-19,07:00,Morning,Yashodhara Nagar,Yashodhara Nagar,21.1821,79.12634,Assault,7,Low,1.98,0.64,TRUE,83,High,4,
NAG2025_0653,2025-07-01,22:16,Night,Hingna,Hingna,21.07529,79.02573,Stalking,2,Medium,3.78,4.07,FALSE,86,High,7,
NAG2025_0654,2025-12-23,05:20,Night,Sadar,Sadar,21.1602,79.0748,Stalking,2,Medium,0.34,2.44,FALSE,100,High,26,
NAG2025_0655,2025-06-21,06:56,Morning,Hudkeshwar,Hudkeshwar,21.09247,79.12208,Eve Teasing,4,High,3.04,0.42,TRUE,66,Medium,1,
NAG2025_0656,2025-07-21,15:15,Afternoon,Wathoda,Wathoda,21.14119,79.13804,Kidnapping,4,Medium,3.15,2.5,FALSE,51,Medium,30,
NAG2025_0657,2025-08-26,18:27,Evening,Sadar,Sadar,21.1621,79.07541,Sexual Harassment,7,High,4.72,1.2,FALSE,47,Medium,26,
NAG2025_0658,2025-11-12,05:51,Night,Yashodhara Nagar,Yashodhara Nagar,21.18466,79.13003,Stalking,5,Low,2.79,1.41,FALSE,81,High,4,
NAG2025_0659,2025-10-19,23:03,Night,Yashodhara Nagar,Yashodhara Nagar,21.18112,79.1263,Molestation,5,High,2.65,0.32,TRUE,91,High,4,
NAG2025_0660,2025-08-14,18:38,Evening,Yashodhara Nagar,Yashodhara Nagar,21.18343,79.12384,Molestation,2,High,1.17,2.64,FALSE,88,High,4,
NAG2025_0661,2025-02-10,16:08,Afternoon,Kotwali,Kotwali,21.14625,79.10761,Assault,6,Medium,4.47,4.32,FALSE,44,Medium,18,
NAG2025_0662,2025-04-04,19:24,Evening,Nandanvan,Nandanvan,21.14041,79.13027,Domestic Violence,5,Medium,1.65,1.37,FALSE,67,Medium,23,
NAG2025_0663,2025-09-18,22:09,Night,Seminary Hills,Seminary Hills,21.16278,79.05348,Domestic Violence,4,Medium,2.63,0.75,FALSE,74,High,27,
NAG2025_0664,2025-08-16,17:26,Evening,Trimurti Nagar,Trimurti Nagar,21.11441,79.04143,Sexual Harassment,5,High,1.44,0.68,FALSE,64,Medium,28,
NAG2025_0665,2025-04-19,21:46,Night,Nandanvan,Nandanvan,21.13962,79.12387,Stalking,5,Medium,1.31,3.81,FALSE,82,High,23,
NAG2025_0666,2025-11-27,12:42,Afternoon,Trimurti Nagar,Trimurti Nagar,21.10999,79.03253,Molestation,3,Low,0.79,2.59,TRUE,100,High,28,
NAG2025_0667,2025-05-30,16:08,Afternoon,Imamwada,Imamwada,21.13075,79.08632,Eve Teasing,8,Medium,4.72,4.06,FALSE,45,Medium,16,
NAG2025_0668,2025-09-14,19:27,Evening,Lakadganj,Lakadganj,21.15716,79.12273,Sexual Harassment,4,High,0.3,4.72,FALSE,74,High,19,
NAG2025_0669,2025-07-19,07:14,Morning,Mahal,Mahal,21.14457,79.11222,Stalking,3,Low,4.11,2.66,FALSE,77,High,6,
NAG2025_0670,2025-12-26,14:50,Afternoon,Yashodhara Nagar,Yashodhara Nagar,21.18501,79.12423,Domestic Violence,9,Low,4.27,2.76,FALSE,47,Medium,4,
NAG2025_0671,2025-08-02,02:05,Night,Pardi,Pardi,21.14018,79.16064,Molestation,4,High,0.75,4.26,FALSE,90,High,8,
NAG2025_0672,2025-09-03,03:17,Night,Yashodhara Nagar,Yashodhara Nagar,21.18039,79.12519,Eve Teasing,8,Medium,2.41,3.24,FALSE,56,Medium,4,
NAG2025_0673,2025-07-04,15:06,Afternoon,Jaripatka,Jaripatka,21.1786,79.08227,Eve Teasing,3,High,1.54,3.32,FALSE,57,Medium,17,
NAG2025_0674,2025-04-28,06:55,Morning,Hudkeshwar,Hudkeshwar,21.09469,79.12344,Molestation,8,Low,1.63,2.07,TRUE,76,High,1,
NAG2025_0675,2025-12-17,23:50,Night,Mahal,Mahal,21.14485,79.11243,Eve Teasing,2,High,2.54,2.97,FALSE,85,High,6,
NAG2025_0676,2025-04-22,01:51,Night,Kalamna,Kalamna,21.15867,79.14297,Molestation,1,Low,0.72,0.89,FALSE,100,High,3,
NAG2025_0677,2025-04-13,16:45,Afternoon,Hudkeshwar,Hudkeshwar,21.08602,79.12949,Molestation,4,High,3.14,3.96,FALSE,51,Medium,1,
NAG2025_0678,2025-02-07,02:39,Night,Kalamna,Kalamna,21.14975,79.14031,Sexual Harassment,6,High,2.78,1.75,FALSE,61,Medium,3,
NAG2025_0679,2025-12-28,01:05,Night,Yashodhara Nagar,Yashodhara Nagar,21.18054,79.12466,Stalking,8,Medium,1.23,2.12,FALSE,80,High,4,
NAG2025_0680,2025-11-02,16:25,Afternoon,Sitabuldi,Sitabuldi,21.14311,79.0894,Kidnapping,4,Low,4.37,0.95,FALSE,66,Medium,5,
NAG2025_0681,2025-08-31,16:46,Afternoon,Beltarodi,Beltarodi,21.07978,79.07756,Molestation,10,Medium,3.8,4.37,FALSE,37,Low,2,
NAG2025_0682,2025-06-17,08:14,Morning,Hingna,Hingna,21.07054,79.0289,Eve Teasing,5,High,4.77,0.53,TRUE,66,Medium,7,
NAG2025_0683,2025-07-29,05:45,Night,Wardha Road,Wardha Road,21.10495,79.0714,Domestic Violence,7,High,4.47,3.13,FALSE,62,Medium,29,
NAG2025_0684,2025-01-23,01:46,Night,Yashodhara Nagar,Yashodhara Nagar,21.18144,79.12989,Stalking,2,High,3.38,0.47,FALSE,71,High,4,
NAG2025_0685,2025-05-31,19:01,Evening,Hudkeshwar,Hudkeshwar,21.08767,79.12472,Molestation,4,Low,3.55,3.06,FALSE,84,High,1,
NAG2025_0686,2025-01-22,05:29,Night,Sadar,Sadar,21.15918,79.07404,Eve Teasing,4,High,1.81,1.68,FALSE,70,High,26,
NAG2025_0687,2025-02-22,18:59,Evening,Sadar,Sadar,21.16053,79.06893,Sexual Harassment,10,High,4.51,1.26,FALSE,34,Low,26,
NAG2025_0688,2025-05-23,23:30,Night,Hudkeshwar,Hudkeshwar,21.0939,79.12406,Eve Teasing,3,Medium,1.37,2.0,FALSE,83,High,1,
NAG2025_0689,2025-01-18,06:24,Morning,Hudkeshwar,Hudkeshwar,21.09345,79.13146,Stalking,10,Medium,2.2,0.29,FALSE,33,Low,1,
NAG2025_0690,2025-08-14,23:43,Night,Pardi,Pardi,21.14678,79.15742,Eve Teasing,1,Medium,0.34,4.27,FALSE,100,High,8,
NAG2025_0691,2025-05-26,03:09,Night,Mahal,Mahal,21.14235,79.11204,Stalking,3,High,1.71,2.49,FALSE,90,High,6,
NAG2025_0692,2025-03-22,03:37,Night,Hudkeshwar,Hudkeshwar,21.09065,79.12926,Kidnapping,9,High,2.3,3.63,TRUE,63,Medium,1,
NAG2025_0693,2025-09-07,20:06,Evening,Beltarodi,Beltarodi,21.07892,79.07464,Eve Teasing,4,High,4.86,1.94,TRUE,70,High,2,
NAG2025_0694,2025-03-03,14:25,Afternoon,Panchpaoli,Panchpaoli,21.15184,79.09662,Assault,5,Low,3.33,4.73,FALSE,67,Medium,24,
NAG2025_0695,2025-03-19,23:13,Night,Kalamna,Kalamna,21.15196,79.13877,Kidnapping,9,Low,4.72,3.3,FALSE,68,High,3,
NAG2025_0696,2025-10-03,11:31,Morning,Beltarodi,Beltarodi,21.07988,79.07426,Kidnapping,6,Medium,4.54,1.01,FALSE,48,Medium,2,
NAG2025_0697,2025-09-10,19:32,Evening,Panchpaoli,Panchpaoli,21.15414,79.09028,Assault,6,Low,4.44,3.73,FALSE,68,High,24,
NAG2025_0698,2025-03-28,18:47,Evening,Hingna,Hingna,21.0698,79.02307,Eve Teasing,1,Medium,4.19,1.44,FALSE,79,High,7,
NAG2025_0699,2025-11-11,15:50,Afternoon,Kalamna,Kalamna,21.15875,79.13826,Sexual Harassment,9,Medium,2.1,4.18,TRUE,71,High,3,
NAG2025_0700,2025-03-04,19:12,Evening,Jaripatka,Jaripatka,21.18317,79.09076,Eve Teasing,1,Medium,4.1,0.62,TRUE,99,High,17,
